Time(of day);Time (seconds);time;Channel0;Channel1;Channel2;Channel3;Channel4;Channel5;Channel6;Channel7
0.709620949;396.887824284;2021-11-23 17:01:51.250;45.32;47.42;44.62;44.76;51.8;55.04;47.7;35.96
0.709621146;396.904824041;2021-11-23 17:01:51.267;45.32;46.7;44.62;44.76;51.8;55.04;47.7;35.96
0.709621331;396.920824256;2021-11-23 17:01:51.283;45.32;46.7;44.96;44.76;51.8;55.04;47.7;35.96
0.709621516;396.936823842;2021-11-23 17:01:51.299;45.32;46.7;44.96;44.96;51.8;55.04;47.7;35.96
0.709621701;396.952824057;2021-11-23 17:01:51.315;45.32;46.7;44.96;44.96;51.72;55.04;47.7;35.96
0.709621887;396.968824272;2021-11-23 17:01:51.331;45.32;46.7;44.96;44.96;51.72;54.96;47.7;35.96
0.709622072;396.984823859;2021-11-23 17:01:51.347;45.32;46.7;44.96;44.96;51.72;54.96;47.2;35.96
0.709622257;397.000824073;2021-11-23 17:01:51.363;45.32;46.7;44.96;44.96;51.72;54.96;47.2;36.08
0.709632523;397.887823889;2021-11-23 17:01:52.250;45.82;46.7;44.96;44.96;51.72;54.96;47.2;36.08
0.709632720;397.904824275;2021-11-23 17:01:52.267;45.82;46.94;44.96;44.96;51.72;54.96;47.2;36.08
0.709632905;397.920823861;2021-11-23 17:01:52.283;45.82;46.94;45.06;44.96;51.72;54.96;47.2;36.08
0.709633090;397.936824076;2021-11-23 17:01:52.299;45.82;46.94;45.06;44.6;51.72;54.96;47.2;36.08
0.709633275;397.952824291;2021-11-23 17:01:52.315;45.82;46.94;45.06;44.6;51.26;54.96;47.2;36.08
0.709633634;397.983823922;2021-11-23 17:01:52.346;45.82;46.94;45.06;44.6;51.26;54.96;47.28;36.08
0.709633819;397.999824137;2021-11-23 17:01:52.362;45.82;46.94;45.06;44.6;51.26;54.96;47.28;36
0.709644097;398.887824123;2021-11-23 17:01:53.250;46.12;46.94;45.06;44.6;51.26;54.96;47.28;36
0.709644294;398.904823880;2021-11-23 17:01:53.267;46.12;47.76;45.06;44.6;51.26;54.96;47.28;36
0.709644479;398.920824095;2021-11-23 17:01:53.283;46.12;47.76;44.02;44.6;51.26;54.96;47.28;36
0.709644653;398.935824139;2021-11-23 17:01:53.298;46.12;47.76;44.02;43.18;51.26;54.96;47.28;36
0.709644838;398.951823726;2021-11-23 17:01:53.314;46.12;47.76;44.02;43.18;51.08;54.96;47.28;36
0.709645023;398.967823940;2021-11-23 17:01:53.330;46.12;47.76;44.02;43.18;51.08;54.88;47.28;36
0.709645208;398.983824155;2021-11-23 17:01:53.346;46.12;47.76;44.02;43.18;51.08;54.88;47.34;36
0.709655671;399.887823728;2021-11-23 17:01:54.250;46.64;47.76;44.02;43.18;51.08;54.88;47.34;36
0.709655868;399.904824114;2021-11-23 17:01:54.267;46.64;48.66;44.02;43.18;51.08;54.88;47.34;36
0.709656053;399.920823700;2021-11-23 17:01:54.283;46.64;48.66;44.08;43.18;51.08;54.88;47.34;36
0.709656238;399.936823915;2021-11-23 17:01:54.299;46.64;48.66;44.08;42.64;51.08;54.88;47.34;36
0.709656424;399.952824130;2021-11-23 17:01:54.315;46.64;48.66;44.08;42.64;50.76;54.88;47.34;36
0.709656609;399.968823716;2021-11-23 17:01:54.331;46.64;48.66;44.08;42.64;50.76;54.78;47.34;36
0.709656782;399.983823761;2021-11-23 17:01:54.346;46.64;48.66;44.08;42.64;50.76;54.78;47.4;36
0.709656968;399.999823976;2021-11-23 17:01:54.362;46.64;48.66;44.08;42.64;50.76;54.78;47.4;36.16
0.709667442;400.904823719;2021-11-23 17:01:55.267;46.64;49.44;44.08;42.64;50.76;54.78;47.4;36.16
0.709667616;400.919823763;2021-11-23 17:01:55.282;46.64;49.44;44.82;42.64;50.76;54.78;47.4;36.16
0.709667801;400.935823978;2021-11-23 17:01:55.298;46.64;49.44;44.82;42.28;50.76;54.78;47.4;36.16
0.709667986;400.951824193;2021-11-23 17:01:55.314;46.64;49.44;44.82;42.28;50.5;54.78;47.4;36.16
0.709668171;400.967823779;2021-11-23 17:01:55.330;46.64;49.44;44.82;42.28;50.5;54.68;47.4;36.16
0.709668356;400.983823994;2021-11-23 17:01:55.346;46.64;49.44;44.82;42.28;50.5;54.68;47.58;36.16
0.709668542;400.999824209;2021-11-23 17:01:55.362;46.64;49.44;44.82;42.28;50.5;54.68;47.58;36.52
0.709678819;401.887824196;2021-11-23 17:01:56.250;45.8;49.44;44.82;42.28;50.5;54.68;47.58;36.52
0.709679016;401.904823952;2021-11-23 17:01:56.267;45.8;49.06;44.82;42.28;50.5;54.68;47.58;36.52
0.709679201;401.920824167;2021-11-23 17:01:56.283;45.8;49.06;44.42;42.28;50.5;54.68;47.58;36.52
0.709679387;401.936823754;2021-11-23 17:01:56.299;45.8;49.06;44.42;42.46;50.5;54.68;47.58;36.52
0.709679572;401.952823969;2021-11-23 17:01:56.315;45.8;49.06;44.42;42.46;50.62;54.68;47.58;36.52
0.709679745;401.967824013;2021-11-23 17:01:56.330;45.8;49.06;44.42;42.46;50.62;54.56;47.58;36.52
0.709679931;401.983824228;2021-11-23 17:01:56.346;45.8;49.06;44.42;42.46;50.62;54.56;47.94;36.52
0.709680116;401.999823814;2021-11-23 17:01:56.362;45.8;49.06;44.42;42.46;50.62;54.56;47.94;36.64
0.709690394;402.887823801;2021-11-23 17:01:57.250;45.66;49.06;44.42;42.46;50.62;54.56;47.94;36.64
0.709690590;402.904824186;2021-11-23 17:01:57.267;45.66;48.6;44.42;42.46;50.62;54.56;47.94;36.64
0.709690775;402.920823773;2021-11-23 17:01:57.283;45.66;48.6;43.8;42.46;50.62;54.56;47.94;36.64
0.709690961;402.936823988;2021-11-23 17:01:57.299;45.66;48.6;43.8;43.06;50.62;54.56;47.94;36.64
0.709691146;402.952824203;2021-11-23 17:01:57.315;45.66;48.6;43.8;43.06;50.78;54.56;47.94;36.64
0.709691331;402.968823789;2021-11-23 17:01:57.331;45.66;48.6;43.8;43.06;50.78;54.5;47.94;36.64
0.709691516;402.984824004;2021-11-23 17:01:57.347;45.66;48.6;43.8;43.06;50.78;54.5;47.88;36.64
0.709691690;402.999824048;2021-11-23 17:01:57.362;45.66;48.6;43.8;43.06;50.78;54.5;47.88;36.52
0.709701968;403.887824034;2021-11-23 17:01:58.250;45.02;48.6;43.8;43.06;50.78;54.5;47.88;36.52
0.709702164;403.904823791;2021-11-23 17:01:58.267;45.02;47.56;43.8;43.06;50.78;54.5;47.88;36.52
0.709702350;403.920824006;2021-11-23 17:01:58.283;45.02;47.56;43.92;43.06;50.78;54.5;47.88;36.52
0.709702535;403.936824221;2021-11-23 17:01:58.299;45.02;47.56;43.92;43.32;50.78;54.5;47.88;36.52
0.709702731;403.953823978;2021-11-23 17:01:58.316;45.02;47.56;43.92;43.32;51.16;54.5;47.88;36.52
0.709703102;403.985823780;2021-11-23 17:01:58.348;45.02;47.56;43.92;43.32;51.16;54.5;48.08;36.52
0.709703287;404.001823994;2021-11-23 17:01:58.364;45.02;47.56;43.92;43.32;51.16;54.5;48.08;37.16
0.709713542;404.887824268;2021-11-23 17:01:59.250;44.84;47.56;43.92;43.32;51.16;54.5;48.08;37.16
0.709713738;404.904824025;2021-11-23 17:01:59.267;44.84;47.08;43.92;43.32;51.16;54.5;48.08;37.16
0.709713924;404.920824240;2021-11-23 17:01:59.283;44.84;47.08;43.46;43.32;51.16;54.5;48.08;37.16
0.709714109;404.936823826;2021-11-23 17:01:59.299;44.84;47.08;43.46;43.04;51.16;54.5;48.08;37.16
0.709714294;404.952824041;2021-11-23 17:01:59.315;44.84;47.08;43.46;43.04;50.94;54.5;48.08;37.16
0.709714664;404.984823843;2021-11-23 17:01:59.347;44.84;47.08;43.46;43.04;50.94;54.5;48.18;37.16
0.709714850;405.000824058;2021-11-23 17:01:59.363;44.84;47.08;43.46;43.04;50.94;54.5;48.18;37.92
0.709725116;405.887823873;2021-11-23 17:02:00.250;45.06;47.08;43.46;43.04;50.94;54.5;48.18;37.92
0.709725313;405.904824259;2021-11-23 17:02:00.267;45.06;45.64;43.46;43.04;50.94;54.5;48.18;37.92
0.709725498;405.920823845;2021-11-23 17:02:00.283;45.06;45.64;42.96;43.04;50.94;54.5;48.18;37.92
0.709725683;405.936824060;2021-11-23 17:02:00.299;45.06;45.64;42.96;42.76;50.94;54.5;48.18;37.92
0.709725868;405.952824275;2021-11-23 17:02:00.315;45.06;45.64;42.96;42.76;50.88;54.5;48.18;37.92
0.709726042;405.967823691;2021-11-23 17:02:00.330;45.06;45.64;42.96;42.76;50.88;54.4;48.18;37.92
0.709726227;405.983823906;2021-11-23 17:02:00.346;45.06;45.64;42.96;42.76;50.88;54.4;48.3;37.92
0.709726412;405.999824121;2021-11-23 17:02:00.362;45.06;45.64;42.96;42.76;50.88;54.4;48.3;38.04
0.709736690;406.887824107;2021-11-23 17:02:01.250;45.5;45.64;42.96;42.76;50.88;54.4;48.3;38.04
0.709736887;406.904823864;2021-11-23 17:02:01.267;45.5;44.76;42.96;42.76;50.88;54.4;48.3;38.04
0.709737072;406.920824079;2021-11-23 17:02:01.283;45.5;44.76;43.36;42.76;50.88;54.4;48.3;38.04
0.709737257;406.936824294;2021-11-23 17:02:01.299;45.5;44.76;43.36;43.14;50.88;54.4;48.3;38.04
0.709737442;406.952823880;2021-11-23 17:02:01.315;45.5;44.76;43.36;43.14;50.66;54.4;48.3;38.04
0.709737616;406.967823925;2021-11-23 17:02:01.330;45.5;44.76;43.36;43.14;50.66;54.32;48.3;38.04
0.709737801;406.983824140;2021-11-23 17:02:01.346;45.5;44.76;43.36;43.14;50.66;54.32;48.08;38.04
0.709737986;406.999823726;2021-11-23 17:02:01.362;45.5;44.76;43.36;43.14;50.66;54.32;48.08;37.48
0.709748264;407.887823712;2021-11-23 17:02:02.250;44.76;44.76;43.36;43.14;50.66;54.32;48.08;37.48
0.709748461;407.904824098;2021-11-23 17:02:02.267;44.76;44.5;43.36;43.14;50.66;54.32;48.08;37.48
0.709748646;407.920824313;2021-11-23 17:02:02.283;44.76;44.5;44.04;43.14;50.66;54.32;48.08;37.48
0.709748831;407.936823899;2021-11-23 17:02:02.299;44.76;44.5;44.04;43.52;50.66;54.32;48.08;37.48
0.709749190;407.967824158;2021-11-23 17:02:02.330;44.76;44.5;44.04;43.52;50.66;54.24;48.08;37.48
0.709749375;407.983823745;2021-11-23 17:02:02.346;44.76;44.5;44.04;43.52;50.66;54.24;47.98;37.48
0.709749560;407.999823960;2021-11-23 17:02:02.362;44.76;44.5;44.04;43.52;50.66;54.24;47.98;36.98
0.709759838;408.887823946;2021-11-23 17:02:03.250;43.86;44.5;44.04;43.52;50.66;54.24;47.98;36.98
0.709760035;408.904823703;2021-11-23 17:02:03.267;43.86;44.66;44.04;43.52;50.66;54.24;47.98;36.98
0.709760220;408.920823918;2021-11-23 17:02:03.283;43.86;44.66;43.52;43.52;50.66;54.24;47.98;36.98
0.709760405;408.936824133;2021-11-23 17:02:03.299;43.86;44.66;43.52;43.76;50.66;54.24;47.98;36.98
0.709760590;408.952823719;2021-11-23 17:02:03.315;43.86;44.66;43.52;43.76;50.9;54.24;47.98;36.98
0.709760775;408.968823934;2021-11-23 17:02:03.331;43.86;44.66;43.52;43.76;50.9;54.12;47.98;36.98
0.709760961;408.984824149;2021-11-23 17:02:03.347;43.86;44.66;43.52;43.76;50.9;54.12;47.7;36.98
0.709761134;408.999824193;2021-11-23 17:02:03.362;43.86;44.66;43.52;43.76;50.9;54.12;47.7;36.52
0.709771412;409.887824180;2021-11-23 17:02:04.250;43.78;44.66;43.52;43.76;50.9;54.12;47.7;36.52
0.709771609;409.904823937;2021-11-23 17:02:04.267;43.78;44.46;43.52;43.76;50.9;54.12;47.7;36.52
0.709771794;409.920824152;2021-11-23 17:02:04.283;43.78;44.46;43.62;43.76;50.9;54.12;47.7;36.52
0.709772164;409.952823953;2021-11-23 17:02:04.315;43.78;44.46;43.62;43.76;51.06;54.12;47.7;36.52
0.709772338;409.967823997;2021-11-23 17:02:04.330;43.78;44.46;43.62;43.76;51.06;54.02;47.7;36.52
0.709772523;409.983824212;2021-11-23 17:02:04.346;43.78;44.46;43.62;43.76;51.06;54.02;47.38;36.52
0.709772708;409.999823799;2021-11-23 17:02:04.362;43.78;44.46;43.62;43.76;51.06;54.02;47.38;36.06
0.709782986;410.887823785;2021-11-23 17:02:05.250;43.9;44.46;43.62;43.76;51.06;54.02;47.38;36.06
0.709783183;410.904824170;2021-11-23 17:02:05.267;43.9;43.96;43.62;43.76;51.06;54.02;47.38;36.06
0.709783368;410.920823757;2021-11-23 17:02:05.283;43.9;43.96;42.54;43.76;51.06;54.02;47.38;36.06
0.709783553;410.936823972;2021-11-23 17:02:05.299;43.9;43.96;42.54;43.3;51.06;54.02;47.38;36.06
0.709783738;410.952824187;2021-11-23 17:02:05.315;43.9;43.96;42.54;43.3;50.66;54.02;47.38;36.06
0.709783924;410.968823773;2021-11-23 17:02:05.331;43.9;43.96;42.54;43.3;50.66;53.96;47.38;36.06
0.709784109;410.984823988;2021-11-23 17:02:05.347;43.9;43.96;42.54;43.3;50.66;53.96;47.14;36.06
0.709784294;411.000824203;2021-11-23 17:02:05.363;43.9;43.96;42.54;43.3;50.66;53.96;47.14;36.5
0.709794560;411.887824019;2021-11-23 17:02:06.250;44.24;43.96;42.54;43.3;50.66;53.96;47.14;36.5
0.709794757;411.904823776;2021-11-23 17:02:06.267;44.24;44.38;42.54;43.3;50.66;53.96;47.14;36.5
0.709794942;411.920823991;2021-11-23 17:02:06.283;44.24;44.38;42.28;43.3;50.66;53.96;47.14;36.5
0.709795127;411.936824205;2021-11-23 17:02:06.299;44.24;44.38;42.28;42.9;50.66;53.96;47.14;36.5
0.709795312;411.952823792;2021-11-23 17:02:06.315;44.24;44.38;42.28;42.9;50.1;53.96;47.14;36.5
0.709795498;411.968824007;2021-11-23 17:02:06.331;44.24;44.38;42.28;42.9;50.1;53.84;47.14;36.5
0.709795694;411.985823764;2021-11-23 17:02:06.348;44.24;44.38;42.28;42.9;50.1;53.84;47.2;36.5
0.709795880;412.001823979;2021-11-23 17:02:06.364;44.24;44.38;42.28;42.9;50.1;53.84;47.2;36.64
0.709806134;412.887824252;2021-11-23 17:02:07.250;44.56;44.38;42.28;42.9;50.1;53.84;47.2;36.64
0.709806331;412.904824009;2021-11-23 17:02:07.267;44.56;44.8;42.28;42.9;50.1;53.84;47.2;36.64
0.709806516;412.920824224;2021-11-23 17:02:07.283;44.56;44.8;43.12;42.9;50.1;53.84;47.2;36.64
0.709806701;412.936823811;2021-11-23 17:02:07.299;44.56;44.8;43.12;43.26;50.1;53.84;47.2;36.64
0.709807060;412.967824070;2021-11-23 17:02:07.330;44.56;44.8;43.12;43.26;50.1;53.76;47.2;36.64
0.709807245;412.983824285;2021-11-23 17:02:07.346;44.56;44.8;43.12;43.26;50.1;53.76;47.04;36.64
0.709807431;412.999823871;2021-11-23 17:02:07.362;44.56;44.8;43.12;43.26;50.1;53.76;47.04;36.74
0.709817708;413.887823858;2021-11-23 17:02:08.250;43.94;44.8;43.12;43.26;50.1;53.76;47.04;36.74
0.709817905;413.904824243;2021-11-23 17:02:08.267;43.94;45.6;43.12;43.26;50.1;53.76;47.04;36.74
0.709818090;413.920823829;2021-11-23 17:02:08.283;43.94;45.6;44.18;43.26;50.1;53.76;47.04;36.74
0.709818275;413.936824044;2021-11-23 17:02:08.299;43.94;45.6;44.18;43.14;50.1;53.76;47.04;36.74
0.709818461;413.952824259;2021-11-23 17:02:08.315;43.94;45.6;44.18;43.14;50.32;53.76;47.04;36.74
0.709818646;413.968823846;2021-11-23 17:02:08.331;43.94;45.6;44.18;43.14;50.32;53.68;47.04;36.74
0.709818831;413.984824061;2021-11-23 17:02:08.347;43.94;45.6;44.18;43.14;50.32;53.68;46.62;36.74
0.709819016;414.000824276;2021-11-23 17:02:08.363;43.94;45.6;44.18;43.14;50.32;53.68;46.62;36.84
0.709829282;414.887824091;2021-11-23 17:02:09.250;44.12;45.6;44.18;43.14;50.32;53.68;46.62;36.84
0.709829479;414.904823848;2021-11-23 17:02:09.267;44.12;45.2;44.18;43.14;50.32;53.68;46.62;36.84
0.709829664;414.920824063;2021-11-23 17:02:09.283;44.12;45.2;44.32;43.14;50.32;53.68;46.62;36.84
0.709829850;414.936824278;2021-11-23 17:02:09.299;44.12;45.2;44.32;42.6;50.32;53.68;46.62;36.84
0.709830035;414.952823864;2021-11-23 17:02:09.315;44.12;45.2;44.32;42.6;49.8;53.68;46.62;36.84
0.709830220;414.968824079;2021-11-23 17:02:09.331;44.12;45.2;44.32;42.6;49.8;53.54;46.62;36.84
0.709830579;414.999823710;2021-11-23 17:02:09.362;44.12;45.2;44.32;42.6;49.8;53.54;46.62;36.6
0.709840856;415.887823696;2021-11-23 17:02:10.250;43.82;45.2;44.32;42.6;49.8;53.54;46.62;36.6
0.709841053;415.904824082;2021-11-23 17:02:10.267;43.82;45.62;44.32;42.6;49.8;53.54;46.62;36.6
0.709841238;415.920824297;2021-11-23 17:02:10.283;43.82;45.62;43.96;42.6;49.8;53.54;46.62;36.6
0.709841424;415.936823883;2021-11-23 17:02:10.299;43.82;45.62;43.96;42.54;49.8;53.54;46.62;36.6
0.709841609;415.952824098;2021-11-23 17:02:10.315;43.82;45.62;43.96;42.54;49.86;53.54;46.62;36.6
0.709842153;415.999823944;2021-11-23 17:02:10.362;43.82;45.62;43.96;42.54;49.86;53.54;46.62;36.78
0.709852431;416.887823930;2021-11-23 17:02:11.250;43.98;45.62;43.96;42.54;49.86;53.54;46.62;36.78
0.709852627;416.904823687;2021-11-23 17:02:11.267;43.98;45.68;43.96;42.54;49.86;53.54;46.62;36.78
0.709852812;416.920823902;2021-11-23 17:02:11.283;43.98;45.68;44.08;42.54;49.86;53.54;46.62;36.78
0.709852998;416.936824117;2021-11-23 17:02:11.299;43.98;45.68;44.08;42.84;49.86;53.54;46.62;36.78
0.709853183;416.952823703;2021-11-23 17:02:11.315;43.98;45.68;44.08;42.84;50.12;53.54;46.62;36.78
0.709853542;416.983823963;2021-11-23 17:02:11.346;43.98;45.68;44.08;42.84;50.12;53.54;46.88;36.78
0.709853727;416.999824178;2021-11-23 17:02:11.362;43.98;45.68;44.08;42.84;50.12;53.54;46.88;36.7
0.709864005;417.887824164;2021-11-23 17:02:12.250;43.92;45.68;44.08;42.84;50.12;53.54;46.88;36.7
0.709864201;417.904823921;2021-11-23 17:02:12.267;43.92;44.66;44.08;42.84;50.12;53.54;46.88;36.7
0.709864387;417.920824136;2021-11-23 17:02:12.283;43.92;44.66;44.18;42.84;50.12;53.54;46.88;36.7
0.709864572;417.936823722;2021-11-23 17:02:12.299;43.92;44.66;44.18;43.04;50.12;53.54;46.88;36.7
0.709864757;417.952823937;2021-11-23 17:02:12.315;43.92;44.66;44.18;43.04;50.3;53.54;46.88;36.7
0.709865127;417.984823738;2021-11-23 17:02:12.347;43.92;44.66;44.18;43.04;50.3;53.54;46.58;36.7
0.709865301;417.999823783;2021-11-23 17:02:12.362;43.92;44.66;44.18;43.04;50.3;53.54;46.58;35.98
0.709875579;418.887823769;2021-11-23 17:02:13.250;43.76;44.66;44.18;43.04;50.3;53.54;46.58;35.98
0.709875775;418.904824155;2021-11-23 17:02:13.267;43.76;44.58;44.18;43.04;50.3;53.54;46.58;35.98
0.709875961;418.920823741;2021-11-23 17:02:13.283;43.76;44.58;44.98;43.04;50.3;53.54;46.58;35.98
0.709876146;418.936823956;2021-11-23 17:02:13.299;43.76;44.58;44.98;44.02;50.3;53.54;46.58;35.98
0.709876505;418.967824215;2021-11-23 17:02:13.330;43.76;44.58;44.98;44.02;50.3;53.48;46.58;35.98
0.709876690;418.983823802;2021-11-23 17:02:13.346;43.76;44.58;44.98;44.02;50.3;53.48;46.12;35.98
0.709876875;418.999824016;2021-11-23 17:02:13.362;43.76;44.58;44.98;44.02;50.3;53.48;46.12;35.34
0.709887153;419.887824003;2021-11-23 17:02:14.250;43.28;44.58;44.98;44.02;50.3;53.48;46.12;35.34
0.709887350;419.904823760;2021-11-23 17:02:14.267;43.28;44.5;44.98;44.02;50.3;53.48;46.12;35.34
0.709887535;419.920823975;2021-11-23 17:02:14.283;43.28;44.5;44.5;44.02;50.3;53.48;46.12;35.34
0.709887720;419.936824190;2021-11-23 17:02:14.299;43.28;44.5;44.5;43.62;50.3;53.48;46.12;35.34
0.709887905;419.952823776;2021-11-23 17:02:14.315;43.28;44.5;44.5;43.62;50.08;53.48;46.12;35.34
0.709888090;419.968823991;2021-11-23 17:02:14.331;43.28;44.5;44.5;43.62;50.08;53.36;46.12;35.34
0.709888449;419.999824250;2021-11-23 17:02:14.362;43.28;44.5;44.5;43.62;50.08;53.36;46.12;35.4
0.709898727;420.887824237;2021-11-23 17:02:15.250;43.02;44.5;44.5;43.62;50.08;53.36;46.12;35.4
0.709898924;420.904823993;2021-11-23 17:02:15.267;43.02;43.84;44.5;43.62;50.08;53.36;46.12;35.4
0.709899109;420.920824208;2021-11-23 17:02:15.283;43.02;43.84;44.36;43.62;50.08;53.36;46.12;35.4
0.709899294;420.936823795;2021-11-23 17:02:15.299;43.02;43.84;44.36;44.24;50.08;53.36;46.12;35.4
0.709899479;420.952824010;2021-11-23 17:02:15.315;43.02;43.84;44.36;44.24;49.96;53.36;46.12;35.4
0.709899664;420.968824225;2021-11-23 17:02:15.331;43.02;43.84;44.36;44.24;49.96;53.42;46.12;35.4
0.709900023;420.999823855;2021-11-23 17:02:15.362;43.02;43.84;44.36;44.24;49.96;53.42;46.12;35.58
0.709910301;421.887823842;2021-11-23 17:02:16.250;42.8;43.84;44.36;44.24;49.96;53.42;46.12;35.58
0.709910498;421.904824227;2021-11-23 17:02:16.267;42.8;43.58;44.36;44.24;49.96;53.42;46.12;35.58
0.709910683;421.920823814;2021-11-23 17:02:16.283;42.8;43.58;44.72;44.24;49.96;53.42;46.12;35.58
0.709910868;421.936824029;2021-11-23 17:02:16.299;42.8;43.58;44.72;43.84;49.96;53.42;46.12;35.58
0.709911053;421.952824243;2021-11-23 17:02:16.315;42.8;43.58;44.72;43.84;49.86;53.42;46.12;35.58
0.709911424;421.984824045;2021-11-23 17:02:16.347;42.8;43.58;44.72;43.84;49.86;53.42;45.82;35.58
0.709911609;422.000824260;2021-11-23 17:02:16.363;42.8;43.58;44.72;43.84;49.86;53.42;45.82;35.44
0.709922072;422.904823832;2021-11-23 17:02:17.267;42.8;42.56;44.72;43.84;49.86;53.42;45.82;35.44
0.709922257;422.920824047;2021-11-23 17:02:17.283;42.8;42.56;44.8;43.84;49.86;53.42;45.82;35.44
0.709922442;422.936824262;2021-11-23 17:02:17.299;42.8;42.56;44.8;44.04;49.86;53.42;45.82;35.44
0.709922813;422.968824064;2021-11-23 17:02:17.331;42.8;42.56;44.8;44.04;49.86;53.24;45.82;35.44
0.709922998;422.984824279;2021-11-23 17:02:17.347;42.8;42.56;44.8;44.04;49.86;53.24;45.96;35.44
0.709923183;423.000823865;2021-11-23 17:02:17.363;42.8;42.56;44.8;44.04;49.86;53.24;45.96;35.32
0.709933449;423.887824309;2021-11-23 17:02:18.250;42.94;42.56;44.8;44.04;49.86;53.24;45.96;35.32
0.709933646;423.904824066;2021-11-23 17:02:18.267;42.94;42.42;44.8;44.04;49.86;53.24;45.96;35.32
0.709933831;423.920824281;2021-11-23 17:02:18.283;42.94;42.42;44.14;44.04;49.86;53.24;45.96;35.32
0.709934201;423.952824082;2021-11-23 17:02:18.315;42.94;42.42;44.14;44.04;49.66;53.24;45.96;35.32
0.709934387;423.968824297;2021-11-23 17:02:18.331;42.94;42.42;44.14;44.04;49.66;53.12;45.96;35.32
0.709934572;423.984823884;2021-11-23 17:02:18.347;42.94;42.42;44.14;44.04;49.66;53.12;46.12;35.32
0.709934757;424.000824099;2021-11-23 17:02:18.363;42.94;42.42;44.14;44.04;49.66;53.12;46.12;35.52
0.709945023;424.887823914;2021-11-23 17:02:19.250;43.2;42.42;44.14;44.04;49.66;53.12;46.12;35.52
0.709945220;424.904824300;2021-11-23 17:02:19.267;43.2;42.26;44.14;44.04;49.66;53.12;46.12;35.52
0.709945405;424.920823886;2021-11-23 17:02:19.283;43.2;42.26;43.22;44.04;49.66;53.12;46.12;35.52
0.709945590;424.936824101;2021-11-23 17:02:19.299;43.2;42.26;43.22;44.14;49.66;53.12;46.12;35.52
0.709945764;424.951824146;2021-11-23 17:02:19.314;43.2;42.26;43.22;44.14;49.48;53.12;46.12;35.52
0.709945949;424.967823732;2021-11-23 17:02:19.330;43.2;42.26;43.22;44.14;49.48;53.04;46.12;35.52
0.709946319;424.999824162;2021-11-23 17:02:19.362;43.2;42.26;43.22;44.14;49.48;53.04;46.12;35.82
0.709956597;425.887824148;2021-11-23 17:02:20.250;44.02;42.26;43.22;44.14;49.48;53.04;46.12;35.82
0.709956794;425.904823905;2021-11-23 17:02:20.267;44.02;41.94;43.22;44.14;49.48;53.04;46.12;35.82
0.709956979;425.920824120;2021-11-23 17:02:20.283;44.02;41.94;43.58;44.14;49.48;53.04;46.12;35.82
0.709957350;425.952823921;2021-11-23 17:02:20.315;44.02;41.94;43.58;44.14;49.16;53.04;46.12;35.82
0.709957708;425.983824181;2021-11-23 17:02:20.346;44.02;41.94;43.58;44.14;49.16;53.04;46.38;35.82
0.709957894;425.999823767;2021-11-23 17:02:20.362;44.02;41.94;43.58;44.14;49.16;53.04;46.38;36.04
0.709968368;426.904824139;2021-11-23 17:02:21.267;44.02;42.2;43.58;44.14;49.16;53.04;46.38;36.04
0.709968553;426.920823725;2021-11-23 17:02:21.283;44.02;42.2;42.98;44.14;49.16;53.04;46.38;36.04
0.709968738;426.936823940;2021-11-23 17:02:21.299;44.02;42.2;42.98;44.66;49.16;53.04;46.38;36.04
0.709968935;426.953823697;2021-11-23 17:02:21.316;44.02;42.2;42.98;44.66;49.36;53.04;46.38;36.04
0.709969109;426.968823741;2021-11-23 17:02:21.331;44.02;42.2;42.98;44.66;49.36;52.96;46.38;36.04
0.709969294;426.984823956;2021-11-23 17:02:21.347;44.02;42.2;42.98;44.66;49.36;52.96;46.58;36.04
0.709969479;427.000824171;2021-11-23 17:02:21.363;44.02;42.2;42.98;44.66;49.36;52.96;46.58;36.2
0.709979745;427.887823987;2021-11-23 17:02:22.250;43.58;42.2;42.98;44.66;49.36;52.96;46.58;36.2
0.709979942;427.904823744;2021-11-23 17:02:22.267;43.58;42.02;42.98;44.66;49.36;52.96;46.58;36.2
0.709980127;427.920823959;2021-11-23 17:02:22.283;43.58;42.02;42.48;44.66;49.36;52.96;46.58;36.2
